Name,Accelerometer_Day,Accelerometer_Hour,Accelerometer_Mean,Accelerometer_Std,Accelerometer_Min,Accelerometer_Q1,Accelerometer_Q2,Accelerometer_Q3,Accelerometer_Max,Accelerometer_Skew,Accelerometer_Kurtosis,Accelerometer_Range
Z_003_Day_5_Hour_19,5,19,9.77941764616706,0.9906674693579017,8.186622087522878,8.952712231446029,9.768351519633818,10.485810151208723,11.751456804077268,0.24623724214686513,-0.9202551633844407,3.5648347165543903
Z_003_Day_6_Hour_09,6,9,9.83469577861586,0.16670077170019915,9.2636279485101,9.766821725497707,9.830727318071855,9.902221064803287,10.441780472278047,0.11631768683857156,2.4046205057367906,1.178152523767947
Z_003_Day_6_Hour_10,6,10,9.898573071165467,0.6592361483290068,8.378577114721343,9.559456726866376,9.830351023388127,10.212822818431146,11.617570730497677,0.3383229356243715,0.19121757567170006,3.2389936157763337
Z_003_Day_6_Hour_11,6,11,9.779213889126707,0.4739247677242113,8.808006155526478,9.566314605400239,9.786642623171518,9.911754641611058,10.936588076837578,0.18848600937164117,0.012810066334154602,2.128581921311101
Z_003_Day_6_Hour_12,6,12,9.806086609946446,0.06625524067215458,9.546567335198757,9.773095572915802,9.801089773035736,9.83207965556765,10.076116591749956,0.4377274677473816,3.098082899850316,0.5295492565511992
Z_003_Day_6_Hour_13,6,13,9.79336799023994,0.049564999904177634,9.582018100135851,9.763237011733427,9.79020429350673,9.81897048820416,10.010799401230216,0.46165677015807954,2.1399852073257177,0.4287813010943644
Z_003_Day_6_Hour_14,6,14,9.835444011542902,0.7091887232268199,8.564414069735594,9.368659023584234,9.802863377069821,10.227978235426761,11.326867816841698,0.21196537425475875,-0.5926552202341862,2.762453747106104
Z_004_Day_0_Hour_09,0,9,9.887363712385993,0.278592700739706,9.242608044061214,9.732842884893026,9.882190884968356,10.032654596262951,10.564473695625592,0.08689594375703764,-0.07000132249749624,1.3218656515643783
Z_004_Day_0_Hour_10,0,10,9.958906233193387,0.08161337408785208,9.590556375633774,9.921439794221945,9.956514208572777,9.992168059499518,10.351228458027945,0.44210683368050135,5.49933605989002,0.7606720823941711
Z_004_Day_0_Hour_12,0,12,9.896149562930322,0.7325538933027804,8.498774528867244,9.401756617678203,9.850110057018965,10.375294042243517,11.49427868341979,0.19632580120128282,-0.63017583154156,2.9955041545525454
Z_004_Day_0_Hour_15,0,15,9.807126418479784,0.013809031443461238,9.78099799036497,9.795985792421718,9.807167355997574,9.818265963538245,9.833163656364139,-0.00674447288587825,-1.0178426312405369,0.052165665999169164
Z_004_Day_0_Hour_18,0,18,9.884980934733392,0.28663220097495684,9.196029212906252,9.74156624536295,9.878398459552585,10.01689886282811,10.625979351374347,0.14257610918391828,0.23440337871271133,1.4299501384680955
Z_004_Day_0_Hour_19,0,19,9.99470605173586,0.04923629104341833,9.838468584624248,9.968942694553187,9.997158848087622,10.02363389721601,10.147135313189807,-0.31639130414864325,0.9488015187038705,0.30866672856555866
Z_004_Day_0_Hour_20,0,20,9.926619740860291,0.18809595799276108,9.144613901520952,9.865093392766802,9.925440587730094,9.986920665053763,10.746946925507844,0.07619585927101273,4.36687525145784,1.6023330239868923
Z_004_Day_2_Hour_21,2,21,9.91734951450204,0.0970004821674941,9.483485993291385,9.867468432208426,9.929895241107017,9.969114516734873,10.367388944725777,-0.09948914113824929,3.4952502048774434,0.8839029514343917
Z_004_Day_2_Hour_22,2,22,9.865257871091993,0.20228469964506324,9.279849569579051,9.750314645547135,9.896707522178524,9.950100945129606,10.514820003982862,0.10160091902253443,1.4405479910777732,1.2349704344038113
Z_004_Day_3_Hour_20,3,20,9.784806448325272,0.026111764110087473,9.729984213685615,9.76545828795708,9.784504536081746,9.804646824761793,9.839487656624284,0.00879537219360469,-0.8012108151619355,0.10950344293866898
Z_004_Day_4_Hour_07,4,7,9.880266281796715,0.20982372411166197,9.393075624836065,9.753194216710448,9.877926183750498,10.00056708029068,10.376653328507597,0.05856012654776232,-0.26995303564562345,0.9835777036715321
Z_004_Day_4_Hour_16,4,16,9.87106712920842,0.3233453190822912,9.221888761311678,9.6175604508031,9.874241602331194,10.124300873880259,10.502868373477314,-0.027552203849930772,-0.9237295623411921,1.2809796121656358
Z_004_Day_4_Hour_17,4,17,9.810044630382091,0.2938898004779439,9.245377679896245,9.579327202251362,9.809860905936517,10.041996814347542,10.384799234279473,0.020016118925168462,-0.9529936997044306,1.1394215543832278
Z_004_Day_4_Hour_18,4,18,9.937363960976914,0.37980816354607166,8.946546021551917,9.774775115234085,9.92105792942038,10.05836686291735,11.010693586511128,0.2786328510932927,0.7982691659464578,2.0641475649592103
Z_004_Day_4_Hour_19,4,19,9.928525658783776,0.19731772957962754,9.217917030717908,9.865019180163678,9.92262410200072,9.981036684917232,10.676143585738556,0.38741406629349523,3.2959622570631737,1.458226555020648
Z_004_Day_4_Hour_21,4,21,9.895731805241502,0.307546041145082,8.87376664290537,9.79250425804139,9.903863914570262,9.969795854454949,10.96398608436211,0.18687093204563693,2.8311595444501716,2.0902194414567408
Z_004_Day_4_Hour_22,4,22,9.88008020289218,0.31733254005498296,8.83829797355981,9.764061649454462,9.833465682135282,9.948695417022773,11.06532151082722,0.8289707835265581,3.5731499983452117,2.22702353726741
Z_004_Day_5_Hour_18,5,18,9.933768618819009,0.0979730961667146,9.570764454168721,9.903028558766504,9.940839201968245,9.972338953853951,10.30748931395112,-0.2872436505144594,3.3521415292935686,0.7367248597823988
Z_004_Day_5_Hour_19,5,19,9.85519068696515,0.19636224309625416,9.353454528432826,9.763566141996098,9.851878296929982,9.944046632852466,10.373093028348114,0.07445166058122386,0.46743256202642636,1.0196384999152883
Z_004_Day_5_Hour_21,5,21,9.986181833923718,0.02280730228863365,9.941557544629383,9.968164516589109,9.986188062377177,10.003815699260972,10.031730119861736,0.019880611399696158,-0.9236040327402657,0.09017257523235322
Z_004_Day_5_Hour_22,5,22,9.777667003051256,0.06038911371078719,9.455842060704494,9.74884194765358,9.774779322262884,9.803994744936196,10.118095782819552,0.34064341696144085,7.479385991935306,0.6622537221150573
Z_004_Day_6_Hour_08,6,8,9.872580820553027,0.3550557517618552,8.976633544664152,9.697317415564989,9.872525753559387,10.02389703372565,10.84493443946567,0.13109359144667218,0.480480027162705,1.8683008948015178
Z_004_Day_6_Hour_16,6,16,9.89001316983729,0.6406037258369535,8.52699013623487,9.531057605517855,9.818318613872101,10.245689536269248,11.42034955024863,0.2728260149099726,-0.1890875150726803,2.8933594140137604
Z_004_Day_6_Hour_17,6,17,9.832790179995582,0.3808019756608754,8.820944410281687,9.686269857214478,9.756919974628262,9.993154074668693,10.934989420413352,0.43487142758364056,0.8244795301754198,2.1140450101316652
Z_004_Day_6_Hour_18,6,18,9.915793361594776,0.12802236829291505,9.516041510931942,9.826123777054153,9.926136620695239,9.997368374578233,10.332207895607697,0.020542604212255525,0.7334619677578167,0.8161663846757552
Z_004_Day_6_Hour_21,6,21,9.880210609554247,0.40108965179908773,8.733143482733071,9.719612379791965,9.851211506061485,9.988482192052668,11.1689212759757,0.46662649881256574,1.842302962927187,2.4357777932426288
Z_005_Day_0_Hour_10,0,10,9.77836426411463,0.05663740507943544,9.595712823676248,9.747697217730522,9.777679402827452,9.808861192049426,9.967387028683142,0.0676122856052765,1.158736939877178,0.37167420500689374
Z_005_Day_0_Hour_11,0,11,9.837121247276823,0.29578617927717954,9.10090638012124,9.700796873817751,9.822250723339845,9.961789308967074,10.622747369562298,0.1962669717512593,0.5417184994995292,1.521840989441058
Z_005_Day_0_Hour_12,0,12,9.916003403778978,0.5598505970482995,8.650719850909391,9.595375016359657,9.865557767950335,10.211665052630734,11.345282569943924,0.3099479586596665,0.007799891872432241,2.6945627190345327
Z_005_Day_0_Hour_19,0,19,9.86427687073226,0.4887715542712491,8.652987961550593,9.599740151108257,9.84366647593077,10.100241299586392,11.180597584278582,0.21863602409224106,0.3535233563142999,2.5276096227279883
Z_005_Day_2_Hour_19,2,19,9.819179327312048,0.31750875547168883,8.984922476397072,9.668106075196166,9.805485058822498,9.953251129654266,10.767374292069075,0.2974466190327622,0.8641656713599217,1.7824518156720028
Z_005_Day_2_Hour_22,2,22,9.721953228536288,0.08671770016045487,9.325897601276925,9.657967478983903,9.693092178286989,9.79920483048891,10.145600273231878,0.43379091252468543,0.7399407821412223,0.8197026719549534
Z_005_Day_3_Hour_06,3,6,9.989874387346113,0.03060606619526531,9.923441638483743,9.967365585211281,9.990372989390211,10.012004482305969,10.055999521080553,-0.00850573993083493,-0.7151414648427656,0.13255788259681012
Z_005_Day_3_Hour_21,3,21,9.922525738699203,0.43767994042877506,8.792266012731561,9.827892385594637,9.90221053560101,9.964486372089482,11.20547730223262,0.35813737059161405,1.4913019399332343,2.4132112895010582
Z_005_Day_3_Hour_22,3,22,9.950590574065494,0.062428954115814596,9.591444978166368,9.921025324865484,9.948447239057176,9.9789776163377,10.31805119691146,0.27606275683274284,8.99587845588988,0.7266062187450917
Z_005_Day_5_Hour_20,5,20,9.867886933770347,0.6828578630460478,8.403104839212745,9.51933502714197,9.833370197354691,10.186240515250217,11.538224631752296,0.24933897019792922,-0.04332574507943532,3.1351197925395518
Z_005_Day_5_Hour_21,5,21,9.868908013229824,0.08440018010384732,9.72623564984718,9.783805527823134,9.899788423712824,9.94465351317761,10.012244408798457,-0.13677671608144465,-1.582093827195815,0.28600875895127764
Z_005_Day_6_Hour_13,6,13,9.832139104578717,0.6366371422620967,8.62059776996744,9.445915274693867,9.793800697347802,10.186946689262925,11.2156607229253,0.20932007133059807,-0.4867679249153176,2.5950629529578606
Z_006_Day_0_Hour_17,0,17,9.8978233101544,0.5448958704163777,8.625442002320915,9.718365874567827,9.86558462129369,10.045613411972093,11.360870463666288,0.27896709479979065,0.6401324132266644,2.735428461345373
Z_006_Day_0_Hour_19,0,19,9.82922749720842,0.0639459217039897,9.634597958898746,9.79161106660278,9.828905683305507,9.865976292545277,10.03067979116845,0.06149021860705571,0.6300359465374559,0.3960818322697044
Z_006_Day_0_Hour_20,0,20,9.84478633523051,0.17800390239341946,9.074438500595345,9.806433841276995,9.83715804516028,9.866725009532454,10.700591951437415,0.7701350105210042,8.421885085893654,1.6261534508420699
Z_006_Day_1_Hour_19,1,19,9.889948669789533,0.47080678485588595,8.196393194559132,9.818016696943161,9.890843215046457,9.956109819562577,11.717447240442416,0.22216113653221323,4.799818594349367,3.521054045883284
Z_006_Day_1_Hour_20,1,20,9.868380778992023,0.18937591545670865,9.310556632059718,9.793752178777778,9.85764710881659,9.934083368404426,10.461511324618591,0.2639980317856507,1.5547490367237886,1.150954692558873
Z_006_Day_2_Hour_07,2,7,9.848869102922153,0.38962394910536563,8.813066135861666,9.770307090119243,9.811421837700063,9.874709033011118,11.028403817797237,0.40481974614758565,1.6004091059292378,2.215337681935571
Z_006_Day_2_Hour_20,2,20,9.9207774870067,0.6222415631582024,8.575884390681775,9.59890342447993,9.875156438217823,10.229547521274302,11.409392545883616,0.22903282908734202,-0.10769237255002029,2.833508155201841
Z_006_Day_4_Hour_19,4,19,9.828518591976989,0.16532513579208802,9.263427043346512,9.769511887142055,9.812720085265575,9.857696764781915,10.456842248750295,0.7397448660202266,3.946998194008729,1.1934152054037828
Z_006_Day_5_Hour_07,5,7,9.832834293322088,0.11776759469491246,9.547560751974817,9.755572266031969,9.829283497148026,9.908409651058228,10.132097509185307,0.09088966790493754,-0.2280656531992058,0.5845367572104898
